25000000,1000,128,598814,1125854802,880096492,26945797,2556253,1.28
25000000,1000,64,610638,1226195716,934551256,27200420,2655466,1.31
25000000,1000,32,610025,1440440437,1104287526,27831965,2549930,1.30
25000000,1000,16,638353,1583984200,1325309219,28400199,2707308,1.20
25000000,1000,8,785631,1978375036,1812081415,30041723,2848437,1.09
25000000,1000,4,1140537,2933363163,2831445135,33490527,2861606,1.04
25000000,1000,2,1857947,4842511490,4874334307,40485119,2972623,0.99
