25000000,1000,128,756326,1073090740,810161074,26822219,2615876,1.32
25000000,1000,64,753317,1095933900,839391618,26784718,2534698,1.31
25000000,1000,32,755416,1461161709,1093846120,27952551,2630288,1.34
25000000,1000,16,754345,1752968369,1293538747,28830498,2793988,1.36
25000000,1000,8,858574,2003133676,1798832382,30142308,2826125,1.11
25000000,1000,4,1222962,2975983982,2844792943,33760291,2979344,1.05
25000000,1000,2,1975519,4875582472,4871633452,40517188,2888607,1.00
